60,60,40,60
0,-17,57,160
60,15,56,60
60,-3,55,120
0,-43,45,240
60,24,57,60
60,-2,58,60
60,1,51,480
0,-15,50,240
0,12,54,16
0,-8,36,160
160,7,35,80
0,-12,40,80
0,3,36,80
160,3,40,160
160,-3,36,160
40,30,70,360
0,-17,26,160
160,7,33,160
160,12,35,160
40,15,46,160
160,-7,35,160
80,9,41,120
80,-12,31,160
40,16,49,120
120,1,41,120
0,-20,32,160
120,4,31,160
40,3,46,120
120,2,40,120
120,-4,39,120
120,18,54,120
0,-9,22,1640
120,18,49,120
120,2,37,120
120,1,51,1440
0,-24,28,160
160,-8,24,160
160,-5,32,160
160,-8,26,160
160,38,55,9,91
0,-39,27,160
240,26,34,109
0,-12,24,160
40,5,37,160
80,13,58,480
0,-19,37,160
160,6,26,160
160,5,24,160
160,3,32,160
160,-5,34,160
40,57,59,720
0,-33,29,160
160,4,31,160
160,10,37,480
0,-4,31,160
160,-5,26,160
160,-7,26,160
160,5,24,160
160,-9,24,160
160,-8,22,160
160,5,24,160
160,10,32,480
0,3,35,470
0,3,41,480
0,-28,26,160
160,7,24,160
160,16,26,160
160,4,24,160
160,4,24,160
160,14,39,120
0,-8,26,160
160,14,31,160
0,-12,26,160
160,4,30,160
0,-12,29,160
160,24,31,160
0,-12,30,160
160,29,51,80
0,-30,40,160
160,24,36,1640
0,-33,31,160
160,5,29,160
160,-6,22,160
80,41,70,720
0,-26,33,160
160,7,27,160
160,4,24,160
160,7,39,160
160,5,44,160
160,-6,21,160
160,5,31,160
160,-5,27,160
40,17,48,120
40,-24,36,160
80,39,69,360
40,-17,36,160
30,23,64,1440
40,-12,29,1440
1440,5,26,149
1140,5,27,160
160,5,31,160
40,9,35,140
0,8,47,160
160,10,43,160
160,-8,36,160
160,-8,35,170
160,28,57,4720
0,-19,37,160
160,7,34,160
160,3,36,160
160,5,51,160
160,-8,38,160
160,42,46,240
0,6,66,160
0,-15,33,160
160,8,30,480
0,3,40,960
0,7,39,480
0,7,40,960
480,-2,33,760
0,-24,23,160
160,4,31,160
160,-5,38,160
80,18,44,80
80,-2,35,160
40,-6,29,160
420,19,42,80
480,-19,24,480
0,5,24,480
0,6,23,480
480,-24,37,480
0,5,39,480
0,-24,28,480
480,13,27,480
0,3,26,480
0,-6,26,480
480,4,29,480
0,3,41,240
0,-21,30,480
0,-7,22,480
480,5,44,480
0,-5,33,480
0,-36,24,480
0,7,24,480
0,4,25,80
480,8,25,480
0,-12,24,960
0,10,26,360
0,-24,22,480
0,7,17,480
0,10,15,480
480,-4,17,480
0,9,24,480
0,-26,24,480
