0,51,74,480
0,63,88,480
0,27,63,480
0,39,75,480
720,49,40,120
0,52,40,120
0,57,47,120
120,50,42,120
0,53,42,120
0,58,50,120
120,51,45,120
0,54,45,120
0,59,53,120
120,52,46,120
0,55,46,120
0,60,55,120
120,53,49,120
0,56,49,120
0,61,58,120
120,53,51,120
0,57,61,120
0,62,61,120
120,58,57,120
0,63,68,120
0,55,63,120
480,55,51,120
0,58,61,120
0,39,42,120
0,46,50,120
480,56,31,480
0,64,31,480
0,68,37,480
0,50,28,480
0,59,32,480
480,55,28,240
0,63,28,240
0,67,32,240
0,51,23,240
0,58,28,240
480,44,36,130
0,59,42,130
120,43,33,130
0,58,39,130
120,38,33,130
0,52,40,130
120,39,35,130
0,51,42,130
120,44,39,130
0,59,47,130
120,43,38,130
0,58,45,130
120,38,39,130
0,52,47,130
120,39,40,130
0,51,47,130
120,44,44,130
0,59,53,130
120,43,43,130
0,58,50,130
120,38,44,130
0,52,53,130
120,39,46,130
0,51,55,130
120,44,52,130
0,59,61,130
120,43,49,130
0,58,58,130
120,38,49,130
0,52,59,130
120,39,52,130
0,51,61,130
120,44,58,130
0,59,70,130
120,43,55,130
0,58,64,130
120,38,55,130
0,52,66,130
120,39,57,120
0,51,68,120
120,59,74,480
0,56,74,480
0,52,74,480
0,64,88,480
0,44,63,480
0,39,63,480
0,51,75,480
720,50,40,120
0,53,40,120
0,58,47,120
120,51,42,120
0,54,42,120
0,59,50,120
120,52,45,120
0,55,45,120
0,60,53,120
120,53,46,120
0,56,46,120
0,61,55,120
120,54,49,120
0,57,49,120
0,62,58,120
120,54,51,120
0,58,61,120
0,63,61,120
120,59,57,120
0,64,68,120
0,56,63,120
480,52,45,120
0,56,45,120
0,59,54,120
0,39,37,120
0,47,45,120
480,61,31,480
0,70,31,480
0,73,37,480
0,58,28,480
0,55,28,480
0,64,32,480
480,68,28,240
0,71,32,240
0,56,23,240
0,59,23,240
0,64,28,240
480,46,36,130
0,61,42,130
120,44,33,130
0,59,39,130
120,39,33,130
0,54,40,130
120,44,35,130
0,52,42,130
120,46,39,130
0,61,47,130
120,44,38,130
0,59,45,130
120,39,39,130
0,54,47,130
120,44,40,130
0,52,47,130
120,46,44,130
0,61,53,130
120,44,43,130
0,59,50,130
120,39,44,130
0,54,53,130
120,44,46,130
0,52,55,130
120,46,52,130
0,61,61,130
120,44,49,130
0,59,58,130
120,39,49,130
0,54,59,130
120,44,52,130
0,52,61,130
120,46,58,130
0,61,70,130
120,44,55,130
0,59,64,130
120,39,55,130
0,54,66,130
120,44,57,120
0,52,68,120
120,60,74,480
0,57,74,480
0,53,74,480
0,65,88,480
0,45,63,480
0,39,63,480
0,51,75,480
720,57,45,120
0,62,53,120
0,54,45,120
120,58,47,120
0,63,56,120
0,55,47,120
120,59,50,120
0,64,59,120
0,56,50,120
120,60,52,120
0,65,59,120
0,57,52,120
120,61,55,120
0,67,65,120
0,58,55,120
120,62,68,120
0,68,68,120
0,59,57,120
120,63,64,120
0,69,76,120
0,60,71,120
480,57,62,120
0,53,62,120
0,60,62,120
0,65,74,120
0,39,54,120
0,51,64,120
480,60,66,480
0,65,66,480
0,72,78,480
0,57,67,480
0,51,56,480
0,63,67,480
480,56,62,240
0,58,62,240
0,62,62,240
0,65,62,240
0,70,73,240
0,27,52,240
0,39,62,240
720,59,49,120
0,64,58,120
0,56,49,120
120,60,51,120
0,65,61,120
0,57,51,120
120,61,55,120
0,66,64,120
0,58,55,120
120,62,57,120
0,67,64,120
0,59,57,120
120,63,60,120
0,68,71,120
0,60,60,120
120,64,74,120
0,69,74,120
0,61,62,120
120,65,64,120
0,70,76,120
0,62,71,120
480,58,63,120
0,53,63,120
0,62,75,120
0,65,75,120
0,39,54,120
0,51,64,120
480,65,70,480
0,70,70,480
0,77,82,480
0,58,58,480
0,62,70,480
0,56,58,480
0,68,70,480
480,61,65,240
0,63,65,240
0,67,65,240
0,70,65,240
0,75,77,240
0,27,54,240
0,39,65,240
480,73,77,120
0,77,77,120
0,34,54,120
0,46,64,120
120,68,72,120
120,67,72,120
0,39,46,60
0,51,55,60
120,75,72,120
0,41,49,60
0,53,58,60
120,73,77,120
0,77,77,120
0,43,51,60
0,55,60,60
120,68,70,120
0,44,52,60
0,56,62,60
120,67,70,120
0,46,55,60
0,58,65,60
120,75,70,120
0,48,56,60
0,60,67,60
120,70,77,120
0,77,77,120
0,49,59,60
0,61,70,60
120,67,71,120
120,63,71,120
120,75,71,120
120,72,77,120
0,77,77,120
0,39,54,60
0,51,64,60
120,67,72,120
120,63,72,120
120,75,72,120
120,73,77,120
0,77,77,120
0,55,59,480
0,67,70,600
120,70,71,120
120,63,71,120
120,75,71,120
120,73,73,120
0,77,73,120
