0,60,34,228
0,-9,17,228
0,5,23,228
0,7,28,228
240,-3,35,228
0,-9,17,228
0,5,24,228
0,7,29,228
240,-3,37,228
0,-9,18,228
0,5,25,228
0,7,30,228
240,-3,38,228
0,-9,18,228
0,5,25,228
0,7,30,228
240,-3,39,228
0,-9,20,228
0,5,27,228
0,7,33,228
240,-3,41,228
0,-9,21,228
0,5,28,228
0,7,34,228
240,-3,43,228
0,-9,22,228
0,5,29,228
0,7,35,228
240,-3,45,228
0,-9,22,228
0,5,31,228
0,7,38,228
240,-3,47,228
0,-9,24,228
0,5,33,228
0,7,39,228
240,-3,47,228
0,-9,24,228
0,5,33,228
0,7,39,228
240,-3,45,228
0,-9,22,228
0,5,31,228
0,7,37,228
240,-3,40,228
0,-9,21,228
0,5,28,228
0,7,34,228
240,-2,48,228
0,-22,46,228
240,28,55,228
0,-6,42,228
0,-10,24,228
0,7,32,228
0,5,32,228
240,9,57,228
0,-11,44,228
0,-10,25,228
0,7,34,228
0,5,34,228
240,10,59,228
0,-12,45,228
0,-10,27,228
0,7,36,228
0,5,36,228
240,2,56,228
0,-4,43,228
0,-10,25,228
0,7,34,228
0,5,34,228
240,4,55,228
0,-6,42,228
0,-10,25,228
0,7,34,228
0,5,34,228
240,7,61,720
0,-26,47,228
240,16,26,228
0,6,31,228
0,-10,22,228
0,7,30,228
240,-3,26,228
0,6,31,228
0,-10,21,228
0,7,29,228
240,5,52,960
0,-8,30,228
0,6,36,228
0,-10,25,228
0,7,34,228
240,3,31,228
0,-6,26,228
0,-4,22,228
0,7,30,228
240,3,31,228
0,-6,26,228
0,-4,22,228
0,7,30,228
240,-14,47,228
240,24,59,228
0,-5,45,228
0,-12,21,228
0,5,28,228
0,4,34,228
240,14,63,228
0,-11,49,228
0,-12,21,228
0,5,28,228
0,4,34,228
240,17,68,228
0,-14,52,228
0,-12,22,228
0,5,30,228
0,4,36,228
240,15,61,228
0,-12,47,228
0,-12,21,228
0,5,28,228
0,4,34,228
240,12,61,228
0,-9,47,228
0,-12,21,228
0,5,28,228
0,4,34,228
240,10,71,720
0,-24,47,228
240,12,42,228
0,7,50,228
0,-12,18,228
0,3,24,228
0,6,29,228
240,-4,42,228
0,7,50,228
0,-12,18,228
0,3,25,228
0,6,30,228
240,10,69,960
0,-28,47,228
240,24,50,228
0,-8,42,228
0,-9,16,228
0,5,22,228
0,7,27,228
240,5,48,228
0,-8,40,228
0,-9,16,228
0,5,22,228
0,7,27,228
240,-17,47,228
240,19,59,228
0,-12,21,228
0,3,28,228
0,6,34,228
240,8,63,228
0,-12,49,228
0,7,49,228
0,-12,21,228
0,3,28,228
0,6,34,228
240,12,64,228
0,-9,52,228
0,-12,22,228
0,3,30,228
0,6,36,228
240,10,61,228
0,-7,47,228
0,-12,21,228
0,3,28,228
0,6,34,228
240,6,61,228
0,-3,47,228
0,-12,21,228
0,3,28,228
0,6,34,228
240,5,70,720
0,-19,47,720
240,10,37,228
0,6,45,228
0,-9,21,228
0,5,29,228
240,-2,37,228
0,6,45,228
0,-9,22,228
0,5,30,228
