720,72,51,240
240,0,55,90
0,-20,39,170
80,21,46,90
80,-2,46,90
0,-4,31,170
80,5,46,90
80,3,50,90
0,-15,27,160
80,13,46,80
80,-1,53,90
0,-14,39,170
80,15,49,90
80,-2,49,90
0,-4,33,170
80,5,49,90
80,6,51,90
0,-18,29,160
80,19,48,80
80,-7,57,90
0,-19,41,170
80,20,52,90
80,-2,48,90
0,-3,37,170
80,4,49,90
80,3,52,90
0,-15,35,160
80,13,49,80
80,-1,58,90
0,-16,44,170
80,17,50,90
80,-2,50,90
0,-3,38,170
80,4,50,90
80,8,53,90
0,-20,36,160
80,17,49,80
80,-1,60,90
0,-21,48,170
80,22,53,90
80,-1,55,90
0,-6,39,170
80,5,56,90
80,1,57,90
0,-12,36,160
80,15,60,80
80,3,64,90
0,-21,49,170
80,23,60,90
80,-2,61,90
0,-12,44,170
80,11,63,90
80,1,62,90
0,-18,39,160
80,21,66,80
80,-1,70,90
0,-28,55,170
80,29,61,90
80,-1,61,90
0,-16,45,170
80,15,61,90
80,1,62,90
0,-19,44,160
80,14,60,80
80,1,62,90
0,-20,50,170
80,22,56,90
80,-2,56,90
0,-12,40,170
80,11,56,90
80,1,57,90
0,-15,40,160
80,11,52,80
80,1,60,90
0,-31,48,170
80,33,51,90
80,-2,51,90
0,-16,37,170
80,15,52,90
80,1,55,90
0,-22,36,160
80,17,50,80
80,1,60,90
0,-20,48,170
80,22,51,90
80,-2,51,90
0,-12,37,170
80,11,51,90
80,1,55,90
0,-18,35,160
80,16,51,80
80,1,58,90
0,-24,48,170
80,25,52,90
80,-1,48,90
0,-12,37,170
80,11,48,90
80,1,55,90
0,-16,37,160
80,11,50,80
80,1,56,90
0,-15,48,170
80,17,49,90
80,-2,48,90
0,-8,39,170
80,7,46,90
80,1,55,90
0,-12,39,160
80,9,46,80
80,-1,60,90
0,-16,48,170
80,19,55,90
80,3,56,90
0,-6,39,170
80,9,58,90
80,3,60,90
0,-16,40,160
80,19,61,80
80,3,67,90
0,-27,49,170
80,30,60,90
80,-1,61,90
0,-20,44,170
80,18,62,90
80,-2,61,90
0,-22,45,160
80,21,62,80
80,3,68,90
0,-29,55,170
80,31,67,90
80,-4,63,90
0,-15,42,170
80,14,63,90
80,1,59,90
0,-20,35,160
80,17,53,80
80,-1,61,90
0,-20,39,170
80,23,49,90
80,-2,48,90
0,-12,35,170
80,11,48,90
80,1,48,90
0,-16,30,160
80,12,45,80
80,-1,53,90
0,-20,37,170
80,21,44,90
80,-2,44,90
0,-4,33,170
80,5,44,90
80,3,49,90
0,-15,29,160
80,13,45,80
80,-1,55,90
0,-14,39,170
80,15,46,90
80,-2,46,90
0,-4,34,170
80,5,46,90
80,6,51,90
0,-18,31,160
80,19,46,80
80,-7,57,90
0,-19,40,170
80,20,46,90
80,-2,46,90
0,-3,35,170
80,4,47,90
80,3,52,90
0,-15,31,160
80,13,47,80
80,-1,58,90
0,-16,46,170
80,17,48,90
80,-2,49,90
0,-3,38,170
80,4,49,90
80,8,53,90
0,-20,34,160
80,17,50,80
80,-2,60,90
0,-20,48,170
80,22,53,90
80,-2,56,90
0,-5,39,170
80,4,57,90
80,1,60,90
0,-12,42,160
80,16,62,80
80,3,70,90
0,-21,51,170
80,23,62,90
80,-2,64,90
0,-12,46,170
80,11,66,90
80,1,64,90
0,-19,45,160
80,26,66,80
80,-2,82,90
0,-31,59,170
80,33,70,90
80,-2,70,90
0,-19,48,170
80,18,70,90
80,1,66,90
0,-24,48,160
80,20,64,80
80,1,68,90
0,-24,56,170
80,25,61,90
80,-1,61,90
0,-16,45,170
80,15,61,90
80,1,61,90
0,-21,45,160
80,16,60,80
80,1,70,90
0,-31,51,170
80,33,56,90
80,-2,56,90
0,-15,42,170
80,14,56,90
80,1,58,90
0,-22,39,160
80,18,57,80
80,1,61,90
0,-21,48,170
80,23,52,90
80,-2,52,90
0,-12,38,170
80,11,52,90
80,1,53,90
0,-19,38,160
80,15,52,80
80,-1,60,90
0,-21,48,170
80,22,55,90
80,-3,52,90
0,-7,39,170
80,4,56,90
80,1,57,90
0,-8,40,160
80,10,57,80
80,2,60,90
0,-16,49,170
80,17,58,90
80,2,60,90
0,-12,44,170
80,14,61,90
80,2,61,90
0,-19,45,160
80,20,61,80
80,-1,68,90
0,-28,55,170
80,29,58,90
80,-3,58,90
0,-14,45,170
80,12,58,90
80,2,61,90
0,-16,39,160
