
.
0,70,80,960
960,0,74,120
240,0,70,120
240,0,79,960
960,0,75,120
240,0,69,120
240,0,78,480
480,0,72,120
240,0,67,120
240,0,74,480
480,0,69,120
240,0,66,120
240,0,73,480
480,0,59,120
240,0,59,120
240,0,72,480
0,-24,40,240
480,28,60,260
0,-6,47,360
0,-3,47,360
0,-7,47,360
240,17,49,260
240,-1,57,360
0,3,57,360
0,-9,51,360
0,-3,51,360
0,-7,51,360
480,12,67,240
0,-19,40,240
480,24,64,260
0,-8,46,360
0,-4,46,360
0,-5,46,360
240,19,48,260
240,-2,56,360
0,4,56,360
0,-12,50,360
0,-4,50,360
0,-5,50,360
480,12,72,240
0,-20,44,240
480,27,67,260
0,-9,54,360
0,-3,54,360
0,-7,54,360
240,21,52,260
240,-2,75,360
0,3,75,360
0,-12,59,360
0,-3,59,360
0,-7,59,360
480,24,82,960
0,-3,82,960
0,-6,69,960
0,-22,69,240
480,16,62,240
0,-6,62,240
0,-3,62,240
480,24,68,240
0,-3,68,240
0,-6,57,240
0,-21,70,480
240,30,58,240
0,-3,58,240
0,-6,49,240
240,9,63,480
0,-9,63,960
0,6,63,980
0,-26,36,240
480,31,52,260
0,-19,33,240
0,-9,33,240
240,26,48,260
240,-10,54,240
0,8,54,240
0,-36,37,240
480,36,67,500
0,-9,67,960
0,-25,58,240
480,36,47,260
0,-19,31,360
0,-8,31,360
240,25,44,260
240,-10,54,240
0,9,54,240
0,-16,44,240
0,-8,44,240
480,24,66,500
0,-9,66,960
0,-24,37,240
480,34,59,260
0,-18,38,360
0,-9,38,360
240,26,53,260
240,-11,59,240
0,9,59,240
0,-15,45,240
0,-4,45,240
480,19,64,500
0,-9,64,960
0,-17,28,1440
480,28,60,260
0,-16,35,360
0,-5,35,360
240,19,49,260
240,-2,53,240
0,-8,53,240
0,-4,57,240
0,-5,57,240
480,12,65,240
0,-24,61,240
480,28,49,260
0,-6,32,360
0,-3,32,360
0,-7,32,360
240,17,60,260
240,-1,63,360
0,3,63,360
0,-9,32,360
0,-3,32,360
0,-7,32,360
480,12,69,240
0,-19,43,240
480,24,68,260
0,-8,37,360
0,-4,37,360
0,-5,37,360
240,19,64,260
240,-2,73,360
0,4,73,360
0,-12,48,360
0,-4,48,360
0,-5,48,360
480,12,76,240
0,-20,60,240
480,27,72,260
0,-9,62,360
0,-3,62,360
0,-7,62,360
240,21,62,260
240,-2,75,360
0,3,75,360
0,-12,66,360
0,-3,66,360
0,-7,66,360
480,24,89,720
0,-3,89,720
0,-6,75,720
0,-22,61,240
480,16,42,240
0,-6,42,240
0,-3,42,240
240,21,74,240
0,3,74,240
240,-9,80,480
0,-21,32,480
240,30,73,240
0,-3,73,240
240,-6,64,960
0,-20,43,240
240,29,72,260
240,2,64,260
0,-19,49,240
0,-9,49,240
240,26,58,260
240,-10,54,240
0,8,54,240
0,-36,37,240
480,27,65,960
0,-25,43,240
240,34,69,260
240,2,65,260
0,-19,31,480
0,-8,31,480
240,25,63,260
240,-10,51,240
0,9,51,240
0,-16,41,240
0,-8,41,240
480,15,63,960
0,-24,33,240
240,33,46,260
240,1,58,260
0,-18,40,480
0,-9,40,480
240,26,45,260
240,-11,50,480
0,9,50,480
0,-15,27,480
0,-4,27,960
480,9,59,240
0,8,59,240
0,-24,44,480
0,12,44,480
480,7,57,120
240,0,50,120
240,0,56,120
240,0,58,120
240,0,78,480
0,-24,26,240
480,28,65,260
0,-6,38,360
0,-3,38,360
0,-7,38,360
240,17,57,260
240,-1,66,360
0,3,66,360
0,-9,34,360
0,-3,34,360
0,-7,34,360
480,12,69,240
0,-19,34,240
480,24,66,260
0,-8,46,360
0,-4,46,360
0,-5,46,360
240,19,56,260
240,-2,73,360
0,4,73,360
0,-12,57,360
0,-4,57,360
0,-5,57,360
480,12,77,240
0,-20,71,240
480,27,75,260
0,-9,52,360
0,-3,52,360
0,-7,52,360
240,21,58,260
240,-2,75,360
0,3,75,360
0,-12,56,360
0,-3,56,360
0,-7,56,360
480,24,85,960
0,-3,85,960
0,-6,72,960
0,-22,62,240
480,16,56,240
0,-6,56,240
0,-3,56,240
480,24,69,240
0,-3,69,240
0,-6,58,240
0,-21,37,480
240,30,47,240
0,-3,47,240
0,-6,39,240
240,9,65,500
0,-9,65,960
0,6,65,960
0,-26,40,240
480,31,53,260
0,-19,34,240
0,-9,34,240
240,26,49,260
240,-10,51,240
0,8,51,240
0,-36,38,240
480,36,68,500
0,-9,68,960
0,-25,31,240
480,36,47,260
0,-19,33,480
0,-8,33,480
240,25,46,260
240,-10,53,240
0,9,53,240
0,-16,43,240
