package cunn not found!	
package cutorch not found!	
Falling back on CPU mode	
creating an lstm...	
seeding with 60,60,40,20	
--------------------------	
60,60,40,20
40,75,53,240
0,61,38,120
120,63,34,120
120,61,32,120
120,63,36,120
120,67,44,120
120,56,35,120
120,63,39,120
0,54,57,480
120,61,31,120
120,68,39,120
120,56,35,120
120,63,37,120
0,54,36,240
120,68,41,120
120,76,48,120
0,64,36,240
0,49,30,120
120,56,33,120
120,73,48,240
0,44,35,120
120,66,33,120
120,78,50,240
0,61,36,120
120,56,34,120
120,84,61,240
0,49,35,120
120,54,34,120
120,84,60,240
0,49,36,120
120,76,44,120
120,80,60,120
0,69,38,120
120,91,56,240
0,63,35,120
120,54,34,120
120,84,57,60
0,79,55,60
0,65,38,120
120,80,54,240
0,49,36,120
120,56,34,120
120,85,62,240
0,63,39,120
120,59,35,120
120,84,60,240
0,63,38,120
120,54,36,120
120,84,60,240
0,82,67,240
0,58,39,120
120,54,34,120
120,84,60,240
0,49,36,120
120,56,34,120
120,84,63,240
0,61,38,120
120,56,36,120
120,84,60,240
0,61,45,120
120,68,44,120
120,75,53,120
0,79,66,120
0,63,42,120
120,90,68,240
0,63,39,120
120,56,35,120
120,84,60,240
0,61,45,120
120,77,54,120
120,80,60,120
0,69,49,180
0,63,38,180
0,55,38,180
0,51,39,180
120,94,58,120
120,98,61,120
0,68,36,180
0,63,36,180
0,58,35,180
0,55,33,180
0,55,33,180
120,94,58,120
120,98,58,120
120,96,58,120
120,99,59,120
120,98,58,120
0,90,57,120
0,77,38,120
0,69,35,120
0,65,31,120
0,69,38,120
0,79,53,120
120,91,51,120
0,79,49,120
0,77,38,120
0,67,35,120
0,67,38,120
240,85,61,120
240,93,55,120
0,90,55,120
0,68,31,120
0,67,31,120
0,67,38,120
0,70,38,120
120,91,51,120
0,80,45,120
120,91,46,120
120,92,45,120
120,99,51,120
120,99,51,120
120,101,52,120
120,98,52,120
120,96,51,120
120,98,55,120
120,98,55,120
120,99,55,120
120,98,52,120
120,99,51,120
120,99,50,120
120,181,56,120
120,99,52,120
120,96,51,120
120,98,55,120
120,98,55,120
120,98,56,120
120,96,51,120
120,98,55,120
120,99,52,120
120,89,51,120
120,96,50,120
120,98,53,120
120,98,52,120
120,96,52,120
120,98,52,120
120,99,50,120
120,98,52,120
120,98,52,120
120,98,52,120
120,98,51,120
120,98,51,120
120,98,53,120
120,98,53,120
120,98,52,120
120,181,56,120
120,98,55,120
120,96,50,120
120,96,51,120
120,98,51,120
120,98,52,120
120,98,50,120
120,98,51,120
120,98,52,120
120,98,53,120
120,98,52,120
120,99,51,120
120,101,63,120
120,98,55,120
120,96,53,120
120,98,55,120
120,98,58,120
120,98,55,120
120,98,53,120
120,99,53,120
120,99,52,120
120,98,53,120
120,99,52,120
120,181,55,120
120,98,51,120
0,96,54,120
120,97,54,120
0,98,64,120
120,88,52,120
0,78,51,120
0,81,45,120
0,91,55,120
120,91,57,120
0,81,55,120
120,91,63,120
0,69,31,120
0,63,31,120
0,65,31,120
240,56,55,120
240,84,57,120
0,79,55,120
0,62,36,120
0,60,31,120
0,60,31,120
240,55,55,120
240,79,50,120
0,76,48,120
0,76,48,120
0,62,38,120
0,60,30,120
240,45,55,120
240,72,48,120
0,76,48,120
0,81,55,120
0,62,38,120
0,57,31,120
240,45,55,120
240,72,48,120
0,76,48,120
0,81,55,120
0,62,38,120
0,57,31,120
240,45,55,120
240,69,48,120
0,76,48,120
0,81,55,120
0,61,38,120
0,57,31,120
240,47,55,120
240,71,48,120
0,76,48,120
0,81,55,120
0,62,38,120
0,59,31,120
240,45,55,120
240,72,48,120
0,76,48,120
0,76,48,120
0,61,38,120
0,59,35,120
240,40,55,120
240,71,48,120
0,76,48,120
0,81,55,120
0,62,38,120
0,59,35,120
240,45,65,120
240,76,55,120
0,76,55,120
0,66,48,120
0,61,44,120
0,59,38,120
240,40,65,120
240,76,51,120
0,76,49,120
0,76,45,120
0,61,38,120
0,59,37,120
240,45,68,120
240,76,52,120
0,71,48,120
0,66,48,120
0,61,41,120
0,62,41,120
240,50,55,120
240,75,55,120
0,76,51,120
0,69,46,120
0,67,44,120
0,62,38,120
0,52,31,120
240,45,55,120
240,71,48,120
0,76,48,120
0,81,55,120
0,64,38,120
0,59,31,120
240,45,55,120
240,72,48,120
0,76,48,120
0,81,55,120
0,64,38,120
0,59,31,120
240,45,55,120
240,69,48,120
0,76,48,120
0,81,55,120
0,62,38,120
0,57,31,120
240,45,55,120
240,71,48,120
0,76,48,120
0,81,55,120
0,64,38,120
0,59,31,120
240,45,55,120
240,72,48,120
0,76,48,120
0,81,55,120
0,62,38,120
0,59,31,120
240,45,55,120
240,71,48,120
0,76,48,120
0,81,55,120
0,52,31,120
0,62,38,120
0,59,31,120
240,42,55,120
240,71,51,120
0,71,48,120
0,69,48,120
0,64,44,120
0,57,37,120
240,45,65,120
240,75,48,120
0,71,49,120
0,66,48,120
0,61,44,120
0,62,41,120
240,48,61,120
240,76,55
